Time [s],Channel 6
10.245984000,0
10.246026000,1
10.246044000,0
10.246086000,1
10.246104000,0
10.246146000,1
10.246164000,0
10.246206000,1
10.246224000,0
10.246266000,1
10.246284000,0
10.246326000,1
10.246344000,0
10.246388000,1
10.246404000,0
10.246448000,1
10.246464000,0
10.246508000,1
10.246524000,0
10.246568000,1
10.246586000,0
10.246628000,1
10.246646000,0
10.246688000,1
10.246706000,0
10.246748000,1
10.246764000,0
10.246808000,1
10.246824000,0
10.246868000,1
10.246886000,0
10.246928000,1
10.246946000,0
10.246988000,1
10.247006000,0
10.247048000,1
10.247066000,0
10.247108000,1
10.247126000,0
10.247168000,1
10.247186000,0
10.247228000,1
10.247246000,0
10.247288000,1
10.247306000,0
10.247348000,1
10.247366000,0
10.247408000,1
10.247426000,0
10.247468000,1
10.247486000,0
10.247528000,1
10.247546000,0
10.247588000,1
10.247606000,0
10.247648000,1
10.247666000,0
10.247708000,1
10.247726000,0
10.247768000,1
10.247786000,0
10.247828000,1
10.247846000,0
10.247888000,1
10.247906000,0
10.247948000,1
10.247966000,0
10.248008000,1
10.248026000,0
10.248068000,1
10.248086000,0
10.248128000,1
10.248146000,0
10.248190000,1
10.248206000,0
10.248248000,1
10.248266000,0
10.248308000,1
10.248326000,0
10.248368000,1
10.248386000,0
10.248428000,1
10.248446000,0
10.248488000,1
10.248506000,0
10.248548000,1
10.248566000,0
10.248608000,1
10.248626000,0
10.248668000,1
10.248686000,0
10.248728000,1
10.248746000,0
10.248788000,1
10.248806000,0
10.248848000,1
10.248866000,0
10.248908000,1
10.248926000,0
10.248968000,1
10.248986000,0
10.249028000,1
10.249046000,0
10.249088000,1
10.249106000,0
10.249148000,1
10.249166000,0
10.249214000,1
10.249230000,0
10.249268000,1
10.249286000,0
10.249328000,1
10.249346000,0
10.249388000,1
10.249406000,0
10.249448000,1
10.249466000,0
10.249508000,1
10.249526000,0
10.249568000,1
10.249586000,0
10.249628000,1
10.249646000,0
10.249688000,1
10.249706000,0
10.249750000,1
10.249768000,0
10.249810000,1
10.249826000,0
10.249870000,1
10.249886000,0
10.249928000,1
10.249946000,0
10.249988000,1
10.250006000,0
10.250048000,1
10.250066000,0
10.250110000,1
10.250126000,0
10.250168000,1
10.250186000,0
10.250230000,1
10.250246000,0
10.250290000,1
10.250306000,0
10.250350000,1
10.250366000,0
10.250410000,1
10.250426000,0
10.250470000,1
10.250486000,0
10.250530000,1
10.250546000,0
10.250590000,1
10.250606000,0
10.250650000,1
10.250666000,0
10.250710000,1
10.250726000,0
10.250770000,1
10.250788000,0
10.250830000,1
10.250848000,0
10.250890000,1
10.250908000,0
10.250950000,1
10.250968000,0
10.251010000,1
10.251028000,0
10.251070000,1
10.251088000,0
10.251130000,1
10.251148000,0
10.251190000,1
10.251208000,0
10.251250000,1
10.251268000,0
10.251310000,1
10.251328000,0
10.251370000,1
10.251388000,0
10.251430000,1
10.251448000,0
10.251490000,1
10.251508000,0
10.251550000,1
10.251568000,0
10.251610000,1
10.251628000,0
10.251670000,1
10.251688000,0
10.251730000,1
10.251748000,0
10.251790000,1
10.251808000,0
10.251850000,1
10.251868000,0
10.251910000,1
10.251928000,0
10.251970000,1
10.251988000,0
10.252030000,1
10.252048000,0
10.252090000,1
10.252108000,0
10.252150000,1
10.252168000,0
10.252210000,1
10.252228000,0
10.252270000,1
10.252288000,0
10.252330000,1
10.252348000,0
10.252390000,1
10.252408000,0
10.252450000,1
10.252468000,0
10.252510000,1
10.252528000,0
10.252570000,1
10.252588000,0
10.252630000,1
10.252648000,0
10.252690000,1
10.252708000,0
10.252750000,1
10.252768000,0
10.252810000,1
10.252828000,0
10.252870000,1
10.252888000,0
10.252932000,1
10.252948000,0
10.252990000,1
10.253008000,0
10.253050000,1
10.253068000,0
10.253110000,1
10.253128000,0
10.253170000,1
10.253188000,0
10.253230000,1
10.253248000,0
10.253290000,1
10.253308000,0
10.253352000,1
10.253368000,0
10.253410000,1
10.253428000,0
10.253470000,1
10.253488000,0
10.253530000,1
10.253548000,0
10.253590000,1
10.253608000,0
10.253650000,1
10.253668000,0
10.253710000,1
10.253728000,0
10.253770000,1
10.253788000,0
10.253830000,1
10.253848000,0
10.253890000,1
10.253908000,0
10.253950000,1
10.253968000,0
10.254010000,1
10.254028000,0
10.254072000,1
10.254088000,0
10.254132000,1
10.254148000,0
10.254192000,1
10.254208000,0
10.254252000,1
10.254268000,0
10.254312000,1
10.254328000,0
10.254372000,1
10.254388000,0
10.254432000,1
10.254448000,0
10.254492000,1
10.254508000,0
10.254552000,1
10.254568000,0
10.254612000,1
10.254630000,0
10.254672000,1
10.254690000,0
10.254732000,1
10.254750000,0
10.254792000,1
10.254810000,0
10.254852000,1
10.254870000,0
10.254912000,1
10.254930000,0
10.254972000,1
10.254990000,0
10.255032000,1
10.255050000,0
10.255092000,1
10.255110000,0
10.255152000,1
10.255170000,0
10.255212000,1
10.255230000,0
10.255272000,1
10.255290000,0
10.255332000,1
10.255350000,0
10.255392000,1
10.255410000,0
10.255452000,1
10.255470000,0
10.255512000,1
10.255530000,0
10.255572000,1
10.255590000,0
10.255632000,1
10.255650000,0
10.255692000,1
10.255710000,0
10.255752000,1
10.255770000,0
10.255812000,1
10.255830000,0
10.255872000,1
10.255890000,0
10.255932000,1
10.255950000,0
10.255992000,1
10.256010000,0
10.256052000,1
10.256070000,0
10.256112000,1
10.256130000,0
10.256172000,1
10.256190000,0
10.256232000,1
10.256250000,0
10.256292000,1
10.256310000,0
10.256352000,1
10.256370000,0
10.256412000,1
10.256430000,0
10.256472000,1
10.256490000,0
10.256532000,1
10.256550000,0
10.256592000,1
10.256610000,0
10.256652000,1
10.256670000,0
10.256712000,1
10.256730000,0
10.256772000,1
10.256790000,0
10.256832000,1
10.256850000,0
10.256892000,1
10.256910000,0
10.256952000,1
10.256970000,0
10.257012000,1
10.257030000,0
10.257072000,1
10.257090000,0
10.257132000,1
10.257150000,0
10.257192000,1
10.257210000,0
10.257252000,1
10.257270000,0
10.257312000,1
10.257330000,0
10.257372000,1
10.257390000,0
10.257432000,1
10.257450000,0
10.257492000,1
10.257510000,0
10.257552000,1
10.257570000,0
10.257612000,1
10.257630000,0
10.257672000,1
10.257690000,0
10.257732000,1
10.257750000,0
10.257792000,1
10.257810000,0
10.257854000,1
10.257870000,0
10.257914000,1
10.257932000,0
10.257974000,1
10.257992000,0
10.258034000,1
10.258050000,0
10.258094000,1
10.258110000,0
10.258154000,1
10.258170000,0
10.258214000,1
10.258230000,0
10.258274000,1
10.258290000,0
10.258334000,1
10.258350000,0
10.258394000,1
10.258410000,0
10.258454000,1
10.258472000,0
10.258514000,1
10.258532000,0
10.258574000,1
10.258592000,0
10.258634000,1
10.258652000,0
10.258694000,1
10.258712000,0
10.258754000,1
10.258772000,0
10.258814000,1
10.258832000,0
10.258874000,1
10.258892000,0
10.258934000,1
10.258952000,0
10.258994000,1
10.259012000,0
10.259054000,1
10.259072000,0
10.259114000,1
10.259132000,0
10.259174000,1
10.259192000,0
10.259234000,1
10.259252000,0
10.259294000,1
10.259312000,0
10.259354000,1
10.259372000,0
10.259414000,1
10.259432000,0
10.259474000,1
10.259492000,0
10.259534000,1
10.259552000,0
10.259594000,1
10.259612000,0
10.259654000,1
10.259672000,0
10.259714000,1
10.259732000,0
10.259774000,1
10.259792000,0
10.259834000,1
10.259852000,0
10.259894000,1
10.259912000,0
10.259954000,1
10.259972000,0
10.260014000,1
10.260032000,0
10.260074000,1
10.260092000,0
10.260134000,1
10.260152000,0
10.260194000,1
10.260212000,0
10.260254000,1
10.260272000,0
10.260314000,1
10.260332000,0
10.260374000,1
10.260392000,0
10.260434000,1
10.260452000,0
10.260494000,1
10.260512000,0
10.260554000,1
10.260572000,0
10.260614000,1
10.260632000,0
10.260674000,1
10.260692000,0
10.260734000,1
10.260752000,0
10.260794000,1
10.260812000,0
10.260854000,1
10.260872000,0
10.260914000,1
10.260932000,0
10.260974000,1
10.260992000,0
10.261034000,1
10.261052000,0
10.261096000,1
10.261114000,0
10.261156000,1
10.261172000,0
10.261214000,1
10.261232000,0
10.261274000,1
10.261292000,0
10.261334000,1
10.261352000,0
10.261394000,1
10.261412000,0
10.261454000,1
10.261472000,0
10.261514000,1
10.261532000,0
10.261576000,1
10.261592000,0
10.261636000,1
10.261652000,0
10.261696000,1
10.261712000,0
10.261756000,1
10.261772000,0
10.261816000,1
10.261832000,0
10.261876000,1
10.261892000,0
10.261936000,1
10.261952000,0
10.261996000,1
10.262012000,0
10.262056000,1
10.262072000,0
10.262116000,1
10.262132000,0
10.262176000,1
10.262192000,0
10.262236000,1
10.262254000,0
10.262296000,1
10.262314000,0
10.262356000,1
10.262374000,0
10.262416000,1
10.262434000,0
10.262476000,1
10.262494000,0
10.262536000,1
10.262554000,0
10.262596000,1
10.262614000,0
10.262656000,1
10.262674000,0
10.262716000,1
10.262734000,0
10.262776000,1
10.262794000,0
10.262836000,1
10.262854000,0
10.262896000,1
10.262914000,0
10.262956000,1
10.262974000,0
10.263016000,1
10.263034000,0
10.263076000,1
10.263094000,0
10.263136000,1
10.263154000,0
10.263196000,1
10.263214000,0
10.263256000,1
10.263274000,0
10.263316000,1
10.263334000,0
10.263376000,1
10.263394000,0
10.263436000,1
10.263454000,0
10.263496000,1
10.263514000,0
10.263556000,1
10.263574000,0
10.263616000,1
10.263634000,0
10.263676000,1
10.263694000,0
10.263736000,1
10.263754000,0
10.263796000,1
10.263814000,0
10.263856000,1
10.263874000,0
10.263916000,1
10.263934000,0
10.263976000,1
10.263994000,0
10.264036000,1
10.264054000,0
10.264096000,1
10.264114000,0
10.264156000,1
10.264174000,0
10.264216000,1
10.264234000,0
10.264278000,1
10.264294000,0
10.264336000,1
10.264354000,0
10.264396000,1
10.264414000,0
10.264456000,1
10.264474000,0
10.264516000,1
10.264534000,0
10.264582000,1
10.264600000,0
10.264636000,1
10.264654000,0
10.264696000,1
10.264714000,0
10.264756000,1
10.264774000,0
10.264816000,1
10.264834000,0
10.264876000,1
10.264894000,0
10.264936000,1
10.264954000,0
10.264996000,1
10.265014000,0
10.265056000,1
10.265074000,0
10.265116000,1
10.265134000,0
10.265176000,1
10.265194000,0
10.265236000,1
10.265254000,0
10.265296000,1
10.265314000,0
10.265356000,1
10.265374000,0
10.265418000,1
10.265434000,0
10.265476000,1
10.265494000,0
10.265538000,1
10.265554000,0
10.265598000,1
10.265614000,0
10.265658000,1
10.265674000,0
10.265718000,1
10.265734000,0
10.265778000,1
10.265794000,0
10.265838000,1
10.265854000,0
10.265898000,1
10.265916000,0
10.265958000,1
10.265974000,0
10.266018000,1
10.266036000,0
10.266078000,1
10.266096000,0
10.266138000,1
10.266156000,0
10.266198000,1
10.266216000,0
10.266258000,1
10.266276000,0
10.266318000,1
10.266336000,0
10.266378000,1
10.266396000,0
10.266438000,1
10.266456000,0
10.266498000,1
10.266516000,0
10.266558000,1
10.266576000,0
10.266618000,1
10.266636000,0
10.266678000,1
10.266696000,0
10.266738000,1
10.266756000,0
10.266798000,1
10.266816000,0
10.266858000,1
10.266876000,0
10.266918000,1
10.266936000,0
10.266978000,1
10.266996000,0
10.267038000,1
10.267056000,0
10.267098000,1
10.267116000,0
10.267158000,1
10.267176000,0
10.267218000,1
10.267236000,0
10.267278000,1
10.267296000,0
10.267338000,1
10.267356000,0
10.267398000,1
10.267416000,0
10.267458000,1
10.267476000,0
10.267518000,1
10.267536000,0
10.267578000,1
10.267596000,0
10.267638000,1
10.267656000,0
10.267698000,1
10.267716000,0
10.267758000,1
10.267776000,0
10.267818000,1
10.267836000,0
10.267878000,1
10.267896000,0
10.267938000,1
10.267956000,0
10.267998000,1
10.268016000,0
10.268058000,1
10.268076000,0
10.268118000,1
10.268136000,0
10.268178000,1
10.268196000,0
10.268238000,1
10.268256000,0
10.268298000,1
10.268316000,0
10.268358000,1
10.268376000,0
10.268418000,1
10.268436000,0
10.268478000,1
10.268496000,0
10.268538000,1
10.268556000,0
10.268598000,1
10.268616000,0
10.268658000,1
10.268676000,0
10.268718000,1
10.268736000,0
10.268778000,1
10.268796000,0
10.268838000,1
10.268856000,0
10.268898000,1
10.268916000,0
10.268958000,1
10.268976000,0
10.269018000,1
10.269036000,0
10.269080000,1
10.269096000,0
10.269138000,1
10.269156000,0
10.269200000,1
10.269218000,0
10.269260000,1
10.269278000,0
10.269320000,1
10.269336000,0
10.269380000,1
10.269396000,0
10.269440000,1
10.269456000,0
10.269500000,1
10.269516000,0
10.269560000,1
10.269576000,0
10.269620000,1
10.269636000,0
10.269680000,1
10.269696000,0
10.269740000,1
10.269756000,0
10.269800000,1
10.269816000,0
10.269860000,1
10.269876000,0
10.269920000,1
10.269938000,0
10.269980000,1
10.269998000,0
10.270040000,1
10.270058000,0
10.270100000,1
10.270118000,0
10.270160000,1
10.270178000,0
10.270220000,1
10.270238000,0
10.270280000,1
10.270298000,0
10.270340000,1
10.270358000,0
10.270400000,1
10.270418000,0
10.270460000,1
10.270478000,0
10.270520000,1
10.270538000,0
10.270580000,1
10.270598000,0
10.270640000,1
10.270658000,0
10.270700000,1
10.270718000,0
10.270760000,1
10.270778000,0
10.270820000,1
10.270838000,0
10.270880000,1
10.270898000,0
10.270940000,1
10.270958000,0
10.271000000,1
10.271018000,0
10.271060000,1
10.271078000,0
10.271120000,1
10.271138000,0
10.271180000,1
10.271198000,0
10.271240000,1
10.271258000,0
10.271300000,1
10.271318000,0
10.271360000,1
10.271378000,0
10.271420000,1
10.271438000,0
10.271480000,1
10.271498000,0
10.271540000,1
10.271558000,0
10.271600000,1
10.271618000,0
10.271660000,1
10.271678000,0
10.271720000,1
10.271738000,0
10.271780000,1
10.271798000,0
10.271840000,1
10.271858000,0
10.271900000,1
10.271918000,0
10.271960000,1
10.271978000,0
10.272020000,1
10.272038000,0
10.272080000,1
10.272098000,0
10.272140000,1
10.272158000,0
10.272200000,1
10.272218000,0
10.272260000,1
10.272278000,0
10.272320000,1
10.272338000,0
10.272382000,1
10.272398000,0
10.272442000,1
10.272458000,0
10.272500000,1
10.272518000,0
10.272560000,1
10.272578000,0
10.272620000,1
10.272638000,0
10.272680000,1
10.272698000,0
10.272740000,1
10.272758000,0
10.272800000,1
10.272818000,0
10.272860000,1
10.272878000,0
10.272920000,1
10.272938000,0
10.272980000,1
10.272998000,0
10.273040000,1
10.273058000,0
10.273100000,1
10.273118000,0
10.273162000,1
10.273178000,0
10.273222000,1
10.273238000,0
10.273282000,1
10.273298000,0
10.273342000,1
10.273358000,0
10.273402000,1
10.273418000,0
10.273462000,1
10.273478000,0
10.273522000,1
10.273538000,0
10.273582000,1
10.273598000,0
10.273642000,1
10.273658000,0
10.273702000,1
10.273718000,0
10.273762000,1
10.273780000,0
10.273822000,1
10.273840000,0
10.273882000,1
10.273900000,0
10.273942000,1
10.273960000,0
10.274002000,1
10.274020000,0
10.274062000,1
10.274080000,0
10.274122000,1
10.274140000,0
10.274182000,1
10.274200000,0
10.274242000,1
10.274260000,0
10.274302000,1
10.274320000,0
10.274362000,1
10.274380000,0
10.274422000,1
10.274440000,0
10.274482000,1
10.274500000,0
10.274542000,1
10.274560000,0
10.274602000,1
10.274620000,0
10.274662000,1
10.274680000,0
10.274722000,1
10.274740000,0
10.274782000,1
10.274800000,0
10.274842000,1
10.274860000,0
10.274902000,1
10.274920000,0
10.274962000,1
10.274980000,0
10.275022000,1
10.275040000,0
10.275082000,1
10.275100000,0
10.275142000,1
10.275160000,0
10.275202000,1
10.275220000,0
10.275262000,1
10.275280000,0
10.275322000,1
10.275340000,0
10.275382000,1
10.275400000,0
10.275442000,1
10.275460000,0
10.275502000,1
10.275520000,0
10.275562000,1
10.275580000,0
10.275622000,1
10.275640000,0
10.275682000,1
10.275700000,0
10.275742000,1
10.275760000,0
10.275802000,1
10.275820000,0
10.275862000,1
10.275880000,0
10.275922000,1
10.275940000,0
10.275982000,1
10.276000000,0
10.276042000,1
10.276060000,0
10.276102000,1
10.276120000,0
10.276162000,1
10.276180000,0
10.276222000,1
10.276240000,0
10.276282000,1
10.276300000,0
10.276342000,1
10.276360000,0
10.276402000,1
10.276420000,0
10.276462000,1
10.276480000,0
10.276522000,1
10.276540000,0
10.276582000,1
10.276600000,0
10.276642000,1
10.276660000,0
10.276702000,1
10.276720000,0
10.276762000,1
10.276780000,0
10.276822000,1
10.276840000,0
10.276884000,1
10.276900000,0
10.276942000,1
10.276960000,0
10.277004000,1
10.277020000,0
10.277064000,1
10.277080000,0
10.277124000,1
10.277140000,0
10.277184000,1
10.277200000,0
10.277244000,1
10.277262000,0
10.277304000,1
10.277322000,0
10.277364000,1
10.277382000,0
10.277424000,1
10.277442000,0
10.277484000,1
10.277502000,0
10.277544000,1
10.277562000,0
10.277604000,1
10.277622000,0
10.277664000,1
10.277682000,0
10.277724000,1
10.277742000,0
10.277784000,1
10.277802000,0
10.277844000,1
10.277862000,0
10.277904000,1
10.277922000,0
10.277964000,1
10.277982000,0
10.278024000,1
10.278042000,0
10.278084000,1
10.278102000,0
10.278144000,1
10.278162000,0
10.278204000,1
10.278222000,0
10.278264000,1
10.278282000,0
10.278324000,1
10.278342000,0
10.278384000,1
10.278402000,0
10.278444000,1
10.278462000,0
10.278504000,1
10.278522000,0
10.278564000,1
10.278582000,0
10.278624000,1
10.278642000,0
10.278684000,1
10.278702000,0
10.278744000,1
10.278762000,0
10.278804000,1
10.278822000,0
10.278864000,1
10.278882000,0
10.278926000,1
10.278942000,0
10.278984000,1
10.279002000,0
10.279044000,1
10.279062000,0
10.279104000,1
10.279122000,0
10.279164000,1
10.279182000,0
10.279224000,1
10.279242000,0
10.279284000,1
10.279302000,0
10.279344000,1
10.279362000,0
10.279404000,1
10.279422000,0
10.279464000,1
10.279482000,0
10.279524000,1
10.279542000,0
10.279584000,1
10.279602000,0
10.279644000,1
10.279662000,0
10.279704000,1
10.279722000,0
10.279764000,1
10.279782000,0
10.279824000,1
10.279842000,0
10.279884000,1
10.279902000,0
10.279950000,1
10.279968000,0
10.280004000,1
10.280022000,0
10.280064000,1
10.280082000,0
10.280124000,1
10.280142000,0
10.280184000,1
10.280202000,0
10.280244000,1
10.280262000,0
10.280304000,1
10.280322000,0
10.280364000,1
10.280382000,0
10.280426000,1
10.280444000,0
10.280486000,1
10.280504000,0
10.280546000,1
10.280562000,0
10.280604000,1
10.280622000,0
10.280666000,1
10.280682000,0
10.280726000,1
10.280742000,0
10.280786000,1
10.280802000,0
10.280846000,1
10.280862000,0
10.280906000,1
10.280922000,0
10.280966000,1
10.280982000,0
10.281026000,1
10.281042000,0
10.281086000,1
10.281102000,0
10.281146000,1
10.281162000,0
10.281206000,1
10.281222000,0
10.281266000,1
10.281284000,0
10.281326000,1
10.281342000,0
10.281386000,1
10.281404000,0
10.281446000,1
10.281464000,0
10.281506000,1
10.281524000,0
10.281566000,1
10.281584000,0
10.281626000,1
10.281644000,0
10.281686000,1
10.281704000,0
10.281746000,1
10.281764000,0
10.281806000,1
10.281824000,0
10.281866000,1
10.281884000,0
10.281926000,1
10.281944000,0
10.281986000,1
10.282004000,0
10.282046000,1
10.282064000,0
10.282106000,1
10.282124000,0
10.282166000,1
10.282184000,0
10.282226000,1
10.282244000,0
10.282286000,1
10.282304000,0
10.282346000,1
10.282364000,0
10.282406000,1
10.282424000,0
10.282466000,1
10.282484000,0
10.282526000,1
10.282544000,0
10.282586000,1
10.282604000,0
10.282646000,1
10.282664000,0
10.282706000,1
10.282724000,0
10.282766000,1
10.282784000,0
10.282826000,1
10.282844000,0
10.282886000,1
10.282904000,0
10.282946000,1
10.282964000,0
10.283006000,1
10.283024000,0
10.283066000,1
10.283084000,0
10.283126000,1
10.283144000,0
10.283186000,1
10.283204000,0
10.283246000,1
10.283264000,0
10.283306000,1
10.283324000,0
10.283366000,1
10.283384000,0
10.283426000,1
10.283444000,0
10.283486000,1
10.283504000,0
10.283546000,1
10.283564000,0
10.283608000,1
10.283624000,0
10.283668000,1
10.283684000,0
10.283726000,1
10.283744000,0
10.283786000,1
10.283804000,0
10.283846000,1
10.283864000,0
10.283906000,1
10.283924000,0
10.283966000,1
10.283984000,0
10.284026000,1
10.284044000,0
10.284086000,1
10.284104000,0
10.284146000,1
10.284164000,0
10.284206000,1
10.284224000,0
10.284266000,1
10.284284000,0
10.284326000,1
10.284344000,0
10.284386000,1
10.284404000,0
10.284446000,1
10.284464000,0
10.284506000,1
10.284524000,0
10.284568000,1
10.284584000,0
10.284628000,1
10.284644000,0
10.284688000,1
10.284704000,0
10.284748000,1
10.284764000,0
10.284808000,1
10.284824000,0
10.284868000,1
10.284884000,0
10.284928000,1
10.284944000,0
10.284988000,1
10.285006000,0
10.285048000,1
10.285064000,0
10.285108000,1
10.285124000,0
10.285168000,1
10.285186000,0
10.285228000,1
10.285246000,0
10.285288000,1
10.285306000,0
10.285348000,1
10.285366000,0
10.285408000,1
10.285426000,0
10.285468000,1
10.285486000,0
10.285528000,1
10.285546000,0
10.285588000,1
10.285606000,0
10.285648000,1
10.285666000,0
10.285708000,1
10.285726000,0
10.285768000,1
10.285786000,0
10.285828000,1
10.285846000,0
10.285888000,1
10.285906000,0
10.285948000,1
10.285966000,0
10.286008000,1
10.286026000,0
10.286068000,1
10.286086000,0
10.286128000,1
10.286146000,0
10.286188000,1
10.286206000,0
10.286248000,1
10.286266000,0
10.286308000,1
10.286326000,0
10.286368000,1
10.286386000,0
10.286428000,1
10.286446000,0
10.286488000,1
10.286506000,0
10.286548000,1
10.286566000,0
10.286608000,1
10.286626000,0
10.286668000,1
10.286686000,0
10.286728000,1
10.286746000,0
10.286788000,1
10.286806000,0
10.286848000,1
10.286866000,0
10.286908000,1
10.286926000,0
10.286968000,1
10.286986000,0
10.287028000,1
10.287046000,0
10.287088000,1
10.287106000,0
10.287148000,1
10.287166000,0
10.287208000,1
10.287226000,0
10.287268000,1
10.287286000,0
10.287328000,1
10.287346000,0
10.287388000,1
10.287406000,0
10.287448000,1
10.287466000,0
10.287508000,1
10.287526000,0
10.287568000,1
10.287586000,0
10.287628000,1
10.287646000,0
10.287688000,1
10.287706000,0
10.287748000,1
10.287766000,0
10.287808000,1
10.287826000,0
10.287868000,1
10.287886000,0
10.287928000,1
10.287946000,0
10.287988000,1
10.288006000,0
10.288048000,1
10.288066000,0
10.288108000,1
10.288126000,0
10.288168000,1
10.288186000,0
10.288228000,1
10.288246000,0
10.288288000,1
10.288306000,0
10.288350000,1
10.288366000,0
10.288410000,1
10.288426000,0
10.288470000,1
10.288486000,0
10.288530000,1
10.288548000,0
10.288590000,1
10.288608000,0
10.288650000,1
10.288668000,0
10.288710000,1
10.288726000,0
10.288770000,1
10.288786000,0
10.288830000,1
10.288846000,0
10.288890000,1
10.288906000,0
10.288950000,1
10.288966000,0
10.289010000,1
10.289028000,0
10.289070000,1
10.289088000,0
10.289130000,1
10.289148000,0
10.289190000,1
10.289208000,0
10.289250000,1
10.289268000,0
10.289310000,1
10.289328000,0
10.289370000,1
10.289388000,0
10.289430000,1
10.289448000,0
10.289490000,1
10.289508000,0
10.289550000,1
10.289568000,0
10.289610000,1
10.289628000,0
10.289670000,1
10.289688000,0
10.289730000,1
10.289748000,0
10.289790000,1
10.289808000,0
10.289850000,1
10.289868000,0
10.289910000,1
10.289928000,0
10.289970000,1
10.289988000,0
10.290030000,1
10.290048000,0
10.290090000,1
10.290108000,0
10.290150000,1
10.290168000,0
10.290210000,1
10.290228000,0
10.290270000,1
10.290288000,0
10.290330000,1
10.290348000,0
10.290390000,1
10.290408000,0
10.290450000,1
10.290468000,0
10.290510000,1
10.290528000,0
10.290570000,1
10.290588000,0
10.290630000,1
10.290648000,0
10.290690000,1
10.290708000,0
10.290750000,1
10.290768000,0
10.290810000,1
10.290828000,0
10.290870000,1
10.290888000,0
10.290930000,1
10.290948000,0
10.290990000,1
10.291008000,0
10.291050000,1
10.291068000,0
10.291110000,1
10.291128000,0
10.291170000,1
10.291188000,0
10.291230000,1
10.291248000,0
10.291290000,1
10.291308000,0
10.291350000,1
10.291368000,0
10.291410000,1
10.291428000,0
10.291470000,1
10.291488000,0
10.291530000,1
10.291548000,0
10.291590000,1
10.291608000,0
10.291650000,1
10.291668000,0
10.291712000,1
10.291730000,0
10.291772000,1
10.291788000,0
10.291832000,1
10.291848000,0
10.291890000,1
10.291908000,0
10.291950000,1
10.291968000,0
10.292010000,1
10.292028000,0
10.292070000,1
10.292088000,0
10.292130000,1
10.292148000,0
10.292190000,1
10.292208000,0
10.292252000,1
10.292268000,0
10.292312000,1
10.292328000,0
10.292372000,1
10.292388000,0
10.292432000,1
10.292448000,0
10.292492000,1
10.292508000,0
10.292552000,1
10.292568000,0
10.292612000,1
10.292628000,0
10.292672000,1
10.292688000,0
10.292732000,1
10.292748000,0
10.292792000,1
10.292810000,0
10.292852000,1
10.292870000,0
10.292912000,1
10.292930000,0
10.292972000,1
10.292990000,0
10.293032000,1
10.293050000,0
10.293092000,1
10.293110000,0
10.293152000,1
10.293170000,0
10.293212000,1
10.293230000,0
10.293272000,1
10.293290000,0
10.293332000,1
10.293350000,0
10.293392000,1
10.293410000,0
10.293452000,1
10.293470000,0
10.293512000,1
10.293530000,0
10.293572000,1
10.293590000,0
10.293632000,1
10.293650000,0
10.293692000,1
10.293710000,0
10.293752000,1
10.293770000,0
10.293812000,1
10.293830000,0
10.293872000,1
10.293890000,0
10.293932000,1
10.293950000,0
10.293992000,1
10.294010000,0
10.294052000,1
10.294070000,0
10.294112000,1
10.294130000,0
10.294172000,1
10.294190000,0
10.294232000,1
10.294250000,0
10.294292000,1
10.294310000,0
10.294352000,1
10.294370000,0
10.294412000,1
10.294430000,0
10.294472000,1
10.294490000,0
10.294532000,1
10.294550000,0
10.294592000,1
10.294610000,0
10.294652000,1
10.294670000,0
10.294712000,1
10.294730000,0
10.294772000,1
10.294790000,0
10.294832000,1
10.294850000,0
10.294894000,1
10.294910000,0
10.294952000,1
10.294970000,0
10.295012000,1
10.295030000,0
10.295072000,1
10.295090000,0
10.295132000,1
10.295150000,0
10.295192000,1
10.295210000,0
10.295252000,1
10.295270000,0
10.295318000,1
10.295336000,0
10.295372000,1
10.295390000,0
10.295432000,1
10.295450000,0
10.295492000,1
10.295510000,0
10.295552000,1
10.295570000,0
10.295612000,1
10.295630000,0
10.295672000,1
10.295690000,0
10.295732000,1
10.295750000,0
10.295792000,1
10.295810000,0
10.295852000,1
10.295870000,0
10.295912000,1
10.295930000,0
10.295974000,1
10.295990000,0
10.296032000,1
10.296050000,0
10.296094000,1
10.296110000,0
10.296154000,1
10.296170000,0
10.296214000,1
10.296230000,0
10.296274000,1
10.296290000,0
10.296334000,1
10.296352000,0
10.296394000,1
10.296410000,0
10.296454000,1
10.296470000,0
10.296514000,1
10.296532000,0
10.296574000,1
10.296592000,0
10.296634000,1
10.296652000,0
10.296694000,1
10.296712000,0
10.296754000,1
10.296772000,0
10.296814000,1
10.296832000,0
10.296874000,1
10.296892000,0
10.296934000,1
10.296952000,0
10.296994000,1
10.297012000,0
10.297054000,1
10.297072000,0
10.297114000,1
10.297132000,0
10.297174000,1
10.297192000,0
10.297234000,1
10.297252000,0
10.297294000,1
10.297312000,0
10.297354000,1
10.297372000,0
10.297414000,1
10.297432000,0
10.297474000,1
10.297492000,0
10.297534000,1
10.297552000,0
10.297594000,1
10.297612000,0
10.297654000,1
10.297672000,0
10.297714000,1
10.297732000,0
10.297774000,1
10.297792000,0
10.297834000,1
10.297852000,0
10.297894000,1
10.297912000,0
10.297954000,1
10.297972000,0
10.298014000,1
10.298032000,0
10.298074000,1
10.298092000,0
10.298134000,1
10.298152000,0
10.298194000,1
10.298212000,0
10.298254000,1
10.298272000,0
10.298314000,1
10.298332000,0
10.298374000,1
10.298392000,0
10.298434000,1
